user_id,sequence,ground_truth
10460514629436428061,P-68224502|P-68224502|P-68224502,P-68224502
10460545225780287365,P-60440570|P-60440570|P-60440570|P-60440570,P-53553967
1046063815250329355,P-81166012|P-89253268|P-89253268,P-89252630
10460699924462180102,P-68224542|P-68224542|P-68224542|P-53561164|P-53561164|P-53561164,P-53561164
10460890580734039251,P-95909230|P-95909230,P-95909230
10460899211435865233,P-60440626|P-60440626|P-60440626,P-60440626
10461024418637634971,P-53563349|P-79951998|P-95644532,P-61983428
10461091550563019117,P-77380825|P-77380825|P-53564890|P-53564890|P-53564884,P-53564884
1046113299379670684,P-90018448|P-90018448|P-90018448|P-89308248|P-89308248|P-87880264|P-89247968|P-89308248|P-87880264|P-89308248|P-53556886|P-89308248,P-77323303
10461308959827530598,P-86840309|P-86840309|P-86840309|P-86840309|P-86840309|P-86840309,P-86840309
1046144151260998413,P-96312636|P-96312636,P-96312636
10461626212865059025,P-89786934|P-89786934|P-53567861|P-53561310|P-53556512|P-89791410|P-89786934,P-89786934
10461735666592828302,P-91858712|P-60440688|P-90687849|P-89352681|P-89352681|P-89457570,P-90245659
10461763820079389777,P-89252608|P-90120971,P-86414528
10461999461457219442,P-89876472|P-89876472,P-89876472
10462009910259618060,P-89992147|P-89992147|P-89992147|P-53563033|P-53563033|P-53563033,P-53563033
10462081791400141189,P-59167513|P-59167513|P-53563410|P-59167513,P-59167513
10462127059900053335,P-64334893|P-64334893,P-64334893
1046216709075612430,P-71427650|P-71427650|P-93485579|P-71427650|P-93595010,P-93595010
10462180078047145465,P-96312643|P-96312643,P-96312643
10462238580718872233,P-89173861|P-53557240,P-53557031
10462246013065816770,P-53556992|P-53561046,P-53561046
10462354795310122292,P-53552720|P-53552720,P-53552720
10462405749457917857,P-53561621|P-90528894|P-90528894,P-90528894
10462439213707251241,P-90751063|P-53566048|P-53565293,P-53565303
10462454309480317364,P-102857180|P-102857180,P-102857180
10462510545972852749,P-86370420|P-86370420|P-86370420|P-86370420,P-86370420
10462580826379267651,P-81117056|P-81117056,P-81117056
10462607019058062730,P-89255223|P-89255223,P-89255223
10462640614340665178,P-89369199|P-89369199|P-89369199|P-89369199|P-89369199|P-89369199,P-89369199
10462732649621986494,P-96312631|P-96312631,P-96312631
10462753917663125907,P-70975620|P-70975620|P-101700679|P-70975620|P-70975620|P-70975620|P-87887802|P-87887802|P-53557691|P-53557691|P-89786940|P-89786940|P-89992127|P-89992127|P-83652600|P-83652600|P-70975620|P-70975620|P-70975620,P-89138070
10462779916581161051,P-81165848|P-81165848|P-81165848|P-103287709|P-103287709|P-89791431|P-90682926|P-95956124|P-95956124|P-95956124,P-95956124
104628216418069476,P-93254721|P-79414184|P-80166462|P-80166462|P-91995323|P-91995323|P-91995323|P-91995338|P-91995338|P-80166462|P-95408436|P-91995323,P-91995338
10462938123043090165,P-70967754|P-70967754,P-70967754
10463069603237856158,P-90327285|P-90327285,P-90327285
10463082658868676378,P-53558268|P-53558268|P-53564386|P-53558268,P-53558268
10463107959308263227,P-93485417|P-93485417,P-93485440
10463174675268720541,P-96312629|P-96312629,P-96312629
10463232286778491817,P-60439748|P-61983425|P-61983425,P-63447759
10463238436099329534,P-53564636|P-53564636|P-60440630|P-60440630|P-60440630|P-60440630|P-60440630|P-60440630|P-60440630,P-60440623
10463344457506715889,P-96312623|P-96312623|P-96312623,P-96312623
10463477449571188717,P-80303654|P-80303654,P-80303654
10463505724004395658,P-91858893|P-91858893|P-91858893,P-91858893
10463535270340220484,P-53562229|P-53562229,P-53562229
10463672091995181440,P-89454882|P-89454882,P-89454882
10463740096068477560,P-90663479|P-90663479|P-85381975|P-85381975|P-85381975,P-90663479
10463851415024306316,P-92846767|P-92846767,P-92846767
10463860064291176944,P-90542190|P-90542190,P-90542190
10463860135032272290,P-70975620|P-93485579|P-88909917,P-53562062
10463955955306504170,P-89478801|P-89478801,P-89478801
10464199458755467702,P-89254800|P-68658874,P-68658874
10464403996120026226,P-83859626|P-83859626,P-90683106
10464513825629505348,P-53564090|P-53564090,P-53564090
10464666056106108728,P-96060188|P-96060188,P-96060188
10464891602156448422,P-94219540|P-94219540,P-94219540
10464897070002417411,P-77364716|P-77364716,P-77364716
10464964676567065014,P-68658843|P-68658843|P-68658843|P-68658843|P-82604542|P-82604542|P-82604542,P-53563096
10465355603093308254,P-89454721|P-89454721|P-89454721,P-89454721
10465435863111137616,P-53561310|P-53561310,P-53561310
10465505723927051943,P-98311024|P-98311024|P-98311024|P-98311024|P-89300721|P-89300721|P-89300721|P-89300721|P-89300721|P-89300721|P-89314082|P-73570117|P-73570117|P-73570117|P-53560949|P-53560949|P-81478426|P-79502273|P-79502273|P-79502273|P-92201784|P-92201784|P-96312125|P-91894720|P-59071061|P-89779129|P-89779129|P-89779129|P-53564549|P-68224514|P-68224514|P-85713685|P-79952785|P-79952785|P-79952785|P-79952785|P-79952785|P-53564551|P-53564551|P-89527603|P-89527603|P-53562796|P-53562796|P-89478801|P-89478801|P-89478801|P-53556144|P-85677208,P-85677208
10465639171956510252,P-86840309|P-86840309,P-53557691
10465727952213790477,P-77364716|P-77364716,P-77364716
10465731647446360244,P-53565687|P-53565687,P-53565687
10465742197361106512,P-73816121|P-73816121|P-73816121,P-73816121
10465774647151890498,P-53562460|P-53562460|P-53562460,P-72202750
10465812229980484368,P-60440630|P-60440630,P-60440630
10465879151111877101,P-53554146|P-90528894|P-90528894|P-96060269|P-89478168|P-89478168|P-96312629|P-96312629|P-94543191|P-94543191|P-94543191|P-89300721,P-89300721
10466072569720755557,P-96312630|P-96312630,P-96312630
10466093247829832350,P-61983428|P-61983428,P-61983428
10466265981672141523,P-53566567|P-53566567,P-53566567
10466363979508491997,P-81092303|P-81092303|P-81092303,P-81092303
1046644048461076338,P-96312629|P-96312629,P-96312629
1046655738477796833,P-89494364|P-89494364,P-89494364
10466821032350419940,P-70975620|P-70975620,P-70975620
10467015229158090484,P-77323342|P-77323342|P-77323342,P-77323342
10467037163753970749,P-53563429|P-53563429|P-80160737|P-53563429|P-53563429|P-89629368,P-87431820
10467060512400172645,P-82615545|P-82615545|P-82615545,P-82615545
10467100539554635854,P-89992122|P-89992122,P-89992122
10467322347244089842,P-72659766|P-72659766,P-72659766
10467347365685330083,P-96312630|P-53563547|P-53563539|P-53563539|P-60439465|P-78665049|P-53563539,P-53563547
1046744931428726989,P-87028643|P-87028643,P-87028643
10467480728948664313,P-53558122|P-53558122,P-53558122
10467514122217303983,P-53563219|P-53563219,P-53563219
10467570962815240991,P-53554226|P-53554226|P-53554226|P-94635673|P-53564557,P-53564557
10467625939578253711,P-70056104|P-70056104,P-70056104
10467711747315265091,P-60440630|P-60440630|P-60440630|P-60440630|P-60440630,P-60440630
10467748878258186044,P-53559739|P-53559739,P-53559739
10467897318918967331,P-90394174|P-90394174,P-90394174
1046797353818943411,P-59080388|P-59080388|P-53561388|P-77324506,P-77324506
10468050525755098822,P-89786774|P-89786774|P-89786774|P-89786774,P-89786774
10468066500789968191,P-83652600|P-83652600,P-83652600
1046820723635026457,P-93299296|P-89268812,P-83776704
10468234672468997190,P-90314343|P-90314343|P-90314343|P-90314343|P-90314343|P-90314343,P-90314343
10468266376399468915,P-53562553|P-53562553|P-53562553|P-53562553|P-53562553|P-53562553,P-53562553
10468341841364087346,P-86637770|P-86637770,P-86637770
10468466202877608203,P-90305609|P-90305609|P-90305609|P-90305609|P-90305609,P-90305609
10468544568604363316,P-53557252|P-53558108|P-53560872|P-53562952|P-86789015|P-53562952|P-93299296|P-71342666|P-89252731|P-89252731|P-89252731|P-89252731|P-89248448|P-92713516|P-90149577,P-89253015
1046864729318174764,P-91994058|P-60439748|P-53562886,P-53562886
10468654480090213935,P-90326031|P-90326031|P-90326031|P-90326031,P-90273066
10468676473073895309,P-68224524|P-68224524|P-68224524,P-68224524
10468705669353144933,P-89314082|P-89314082|P-89314082|P-89314082|P-89314082|P-89314082|P-89314082|P-89314082|P-68224588,P-68224526
10468797944157453143,P-53563371|P-53564639|P-53564628|P-53560875,P-53555799
10468827121789045468,P-93485478|P-93485478|P-93485478|P-93485478|P-93485478,P-93485478
10468834858177456048,P-83646490|P-83646490|P-83646490|P-83646490|P-83646490|P-83646490|P-83646490,P-83646490
10468969565331438275,P-83652600|P-83652600|P-83652600|P-91974432|P-83652600,P-83652600
10469011307120374050,P-89470526|P-89470526|P-89470526|P-89470526|P-89470526,P-89470526
10469020001301313810,P-90213290|P-90213290,P-90213290
10469048554346002866,P-73570117|P-73570117|P-73570117|P-73570117|P-73570117|P-90304649,P-90304649
10469178355219209292,P-90018440|P-90018440|P-90018440|P-90018440|P-90018440|P-90018440|P-90018440,P-90018440
10469211907738225177,P-94448939|P-94471033|P-94451057|P-94775229|P-94858942|P-94858712|P-94858712|P-94721750,P-94721767
10469246237861252246,P-89369355|P-89369355|P-59032749|P-89992144|P-89992144,P-89992144
10469253579062940584,P-73816165|P-73816165|P-73816165,P-53564100
10469351930517566520,P-91985765|P-91985765|P-91985663,P-91985399
10469478302632313084,P-59883866|P-59883866|P-59883869|P-59883865|P-59883867|P-59883866|P-59883866|P-59883867|P-59883868|P-59883866|P-59883868|P-59883875|P-59883866|P-59883866,P-59883866
10469598276591064628,P-86450006|P-86450006|P-86450006|P-70968112,P-70968112
10469689210560629770,P-81114706|P-81114706,P-81114706
10469755316625694089,P-60439585|P-60439627|P-60439627|P-53565001|P-53554869|P-60439627,P-60439585
10469894124790492179,P-81100422|P-81100422|P-53563384|P-53563384|P-53563384|P-53563384|P-53563384,P-53563384
10469922980184763508,P-90327285|P-90327285|P-90327285,P-90327285
10470187354484004840,P-61983429|P-61983451|P-61983429,P-61983451
1047023534037213622,P-85420926|P-85420926,P-85420926
10470335036962054707,P-85677208|P-85677208|P-85677208|P-85677208,P-85677208
1047035066701072818,P-53564153|P-53564153|P-53564153|P-53564160|P-53564153,P-53564153
10470392818276706798,P-53564054|P-53564054,P-53564054
10470456224500486141,P-53562242|P-53562242|P-53562242|P-53562242|P-53562242|P-53562242|P-89173846|P-53560895,P-53560895
1047047239029633016,P-85306203|P-85306203,P-85306203
1047050689190463846,P-68224740|P-68224740,P-68224740
10470586733995395304,P-90528798|P-90528798,P-90528798
10470667440149119633,P-64451441|P-64451441,P-64451441
10470721316361019891,P-64393053|P-64393102,P-64393102
1047080676898172869,P-53564165|P-53564165,P-53564165
10470811356872377337,P-53564446|P-53564446|P-53564446,P-53564446
10470853011845168688,P-89992147|P-89992147|P-89992147|P-89992147|P-89992147|P-89992147,P-89992147
10470888516727909307,P-60191209|P-53559504|P-60191212,P-79367529
10470933045318444155,P-53562796|P-53562796|P-53562796,P-53562796
10470943339726092118,P-53562784|P-53562784|P-53567859|P-53567859|P-53567861,P-53567861
10470948289369504470,P-60440630|P-60440630|P-60440630|P-60440630,P-60440630
10471031973817429728,P-77380621|P-77380621|P-70975620,P-70975620
1047119029107838547,P-90245659|P-90245659,P-90245659
10471254061024136012,P-53561383|P-53561383,P-53561383
1047126309455811447,P-89454721|P-89454721,P-89454721
10471502655229426652,P-53561440|P-53561440|P-53561440|P-53561440|P-53561440|P-53561440|P-93321793|P-93321793,P-53561440
10471626610567455602,P-53567177|P-53567177,P-53567177
10471688770264657356,P-89138077|P-89138077|P-89138077|P-89138077,P-89138077
10471736270003644893,P-93528039|P-93528039,P-93528039
10471756307158881462,P-91935799|P-91935799,P-91935799
10471777213981081883,P-93485417|P-93485417,P-93485417
10471802111082230675,P-90245659|P-90245659|P-90245659|P-89876472|P-89876472|P-101519028,P-101519028
10471820839548267639,P-90019920|P-90019920,P-90019920
10472026396297196833,P-60440721|P-60440721,P-60440721
10472264406596235175,P-79735178|P-79735178,P-79735178
10472288496766799094,P-98424877|P-98424877|P-98424877,P-98424877
10472317114307704673,P-53564904|P-53564904|P-53564904|P-53564904|P-53563153|P-53564904,P-53564904
10472365752219960624,P-96060211|P-96060211,P-96060211
10472447082969250999,P-77380825|P-77380825,P-83943063
10472541818036422794,P-89551813|P-89551813|P-89551813|P-89551813,P-89551813
10472574371605382018,P-77380716|P-95956909,P-89127434
10472605474430984248,P-53563383|P-53563383|P-53563383|P-90700111,P-53563383
10472642030522003752,P-60439748|P-60439748|P-60439748|P-60439748,P-60439748
10472718720308201787,P-89347226|P-89347226|P-89347226|P-89347226|P-81956594|P-89347226|P-89347226|P-89347226,P-89347226
10472743320053473777,P-89123117|P-89123117|P-89123138,P-89123138
10472793033156855301,P-89478290|P-92682952,P-92682952
10472861447110429287,P-53565722|P-53565722,P-53565722
1047289899643245280,P-96312625|P-96312625|P-96312625,P-96312625
10473058233833954067,P-89268805|P-86416980|P-86416980|P-89361488|P-90213572|P-89233765,P-89308251
10473072689821208696,P-96312622|P-96312622,P-96312622
1047310110150161246,P-71435043|P-71435043|P-71435043|P-71435043,P-71435043
10473110143476375880,P-53564670|P-53564670,P-53564670
10473219261272331546,P-53558122|P-53558122|P-53558122,P-53558122
10473297056088694604,P-53560895|P-53560895,P-53560895
10473346777363733741,P-70975620|P-70975620,P-70975620
10473409875289923857,P-53554263|P-53554263|P-53554263,P-53554263
10473542897280790865,P-89123556|P-89123556,P-89123556
1047358139237597573,P-53552724|P-53552724|P-53552724,P-53552724
10473743120290695664,P-86160882|P-86160882|P-86160882|P-86160882|P-86160882,P-89992140
10473811734540869819,P-53557691|P-53557691,P-53557691
10474140013309158451,P-80330860|P-81478600,P-81478600
10474216691124849616,P-85678556|P-85678556,P-85678556
10474275598451074504,P-96312625|P-96312625,P-96312625
10474413340413736256,P-89992147|P-89992147|P-89992147|P-89992147,P-89992147
10474420874903377772,P-89454882|P-93485417|P-89454721|P-89478801|P-89454721,P-89478801
10474490739075214950,P-89478801|P-89478801|P-89478801,P-89478801
10474780319394716539,P-89138060|P-89779126|P-61983451,P-61983451
10474960985323870211,P-53563894|P-53563894|P-81141440|P-89253791|P-80166462|P-53563894|P-68224658|P-68658873,P-80166284
10474992271526869293,P-95909185|P-95909185|P-95909230|P-95909230|P-95909230|P-95956208|P-95956124|P-95956124|P-95956124|P-95956124,P-95956999
10475114167865453740,P-53561510|P-53561510,P-53561510
10475261104262481823,P-85677208|P-85677208,P-85677208
1047526847877641962,P-53557335|P-53557335|P-53557335|P-79125941|P-79125898|P-79125917|P-79125941|P-79125941|P-53563349|P-53567174|P-89791410|P-79125941|P-79125917|P-79125898|P-79125898|P-79125941|P-79125898,P-79125898
10475329450724230860,P-53560393|P-53560393|P-53557691,P-53557691
10475505377395047154,P-89786814|P-89786814,P-89786774
10475549095825401207,P-53565711|P-53565711,P-53565711
10475693836191564659,P-53567779|P-53567779|P-53567779|P-53567779|P-53567779|P-53567779|P-53567779,P-53567779
10475754621605752345,P-68224524|P-68224524,P-68224524
10475761903177477889,P-81224154|P-81224154|P-81224154,P-81224154
10475920731799775714,P-94543184|P-94543184,P-94543184
10476008381972139936,P-53566286|P-53566286|P-53566286|P-53566286|P-53566286,P-53566286
10476018871158788620,P-60440630|P-60440630,P-60440630
10476043101252428101,P-89791359|P-81165848|P-81165848|P-53562586|P-89791276|P-89786123|P-81165848,P-81165848
10476284777839012562,P-89300721|P-89300721,P-89300721
10476305065429039986,P-89786791|P-89786791|P-89786791|P-89786791|P-89786815|P-89786774|P-89786774|P-89786774|P-89786774,P-89786774
10476452064790291063,P-89101304|P-89101304,P-89101304
10476526313309509255,P-93955437|P-93955437|P-93955437|P-93955437|P-93955437|P-93955437|P-93955437,P-93955437
10476561205884741190,P-93485417|P-93485417,P-93485417
10476604365085221228,P-53557691|P-53557691|P-53557691,P-92714370
10476771132509422207,P-89478037|P-59152137|P-72413941|P-68224493|P-59152137|P-59152137,P-59152137
10476776367524330361,P-90275645|P-90275645|P-90275645,P-90275645
10476830899678331212,P-61983454|P-61983454,P-61983454
10476980281355036283,P-93485579|P-93485579,P-93485579
10477063188644650807,P-101204237|P-101204237|P-101204237,P-101204237
1047706760826753551,P-89138077|P-89138077|P-89138077,P-89138077
10477098938803025984,P-71320800|P-71320800,P-71320800
10477130938137897595,P-90528894|P-90528894,P-90528894
1047714978396593089,P-53557240|P-53563219|P-53560949|P-90309855,P-83923904
10477247164781609971,P-103669707|P-89123077|P-89123398|P-81695021|P-53552888|P-90305663|P-89478290|P-86180726|P-86180726|P-86180726|P-81306396|P-86188267|P-86188267|P-92520997|P-89992129|P-89478290|P-101807773|P-68224735|P-96312119|P-68224690|P-60440733,P-53567461
10477298404272210930,P-89992169|P-89992169|P-89992169,P-89992169
10477365959190922775,P-90041078|P-53567729|P-72657816|P-89581003,P-89581003
10477547534622523784,P-89454882|P-89454882,P-89454882
10477637796094314345,P-90528894|P-90528894|P-53563888|P-53563888,P-53563888
10477739615243660444,P-85677310|P-85677310,P-85677310
10477756641917947494,P-53561053|P-53556992|P-53561053|P-53561053|P-53556992|P-83671864,P-83671864
10477865176004036455,P-72199357|P-72199357,P-72199357
10477956526208317566,P-90528894|P-90528894,P-90528894
